ID Anúncio,Título (BR),Fonte,Vendedor,URL,Preço BR (R$),Qtd disponível,SKU,Produto (canônico),Tipo,Coleção,Preço US (US$),Câmbio USD/BRL,Preço US (R$),Lucro bruto (R$),Margem total %,Mais barato que US %,Lucro líquido est. (R$),Margem líquida est. %,Confiança do match,Confiança do deal,Risco principal,Ação recomendada,Motivo de rejeição
LIGA-134457-1,(ING) Collection Box Premium - Salamence ex e Reshiram ex (English),liga,loja#461,https://www.ligapokemon.com.br/?view=prod/view&pcode=134457&prod=(ING) Box Coleção Premium - Salamence ex e Reshiram ex,359.9,3,,,,,,,,,,,,,NONE,RED,Produto não está no registry curado de SKUs,Ignorar (ou adicionar SKU ao registry se for selado válido),sem_match_no_registry
LIGA-134457-2,(ING) Collection Box Premium - Salamence ex e Reshiram ex (English),liga,loja#32035,https://www.ligapokemon.com.br/?view=prod/view&pcode=134457&prod=(ING) Box Coleção Premium - Salamence ex e Reshiram ex,359.9,47,,,,,,,,,,,,,NONE,RED,Produto não está no registry curado de SKUs,Ignorar (ou adicionar SKU ao registry se for selado válido),sem_match_no_registry
LIGA-133786-1,(ING) Caixa - Escarlate e Violeta 10.5 - Fogo Branco e Raio Preto - Coleção Pôster (English),liga,loja#645953,https://www.ligapokemon.com.br/?view=prod/view&pcode=133786&prod=(ING) Caixa - Escarlate e Violeta 10.5 - Fogo Branco e Raio Preto - Coleção Pôster,139.9,2,,,,,,,,,,,,,NONE,RED,Produto não está no registry curado de SKUs,Ignorar (ou adicionar SKU ao registry se for selado válido),sem_match_no_registry
LIGA-133786-2,(ING) Caixa - Escarlate e Violeta 10.5 - Fogo Branco e Raio Preto - Coleção Pôster (English),liga,loja#174186,https://www.ligapokemon.com.br/?view=prod/view&pcode=133786&prod=(ING) Caixa - Escarlate e Violeta 10.5 - Fogo Branco e Raio Preto - Coleção Pôster,140.0,4,,,,,,,,,,,,,NONE,RED,Produto não está no registry curado de SKUs,Ignorar (ou adicionar SKU ao registry se for selado válido),sem_match_no_registry
LIGA-133786-3,(ING) Caixa - Escarlate e Violeta 10.5 - Fogo Branco e Raio Preto - Coleção Pôster (English),liga,loja#662762,https://www.ligapokemon.com.br/?view=prod/view&pcode=133786&prod=(ING) Caixa - Escarlate e Violeta 10.5 - Fogo Branco e Raio Preto - Coleção Pôster,148.9,3,,,,,,,,,,,,,NONE,RED,Produto não está no registry curado de SKUs,Ignorar (ou adicionar SKU ao registry se for selado válido),sem_match_no_registry
LIGA-133786-4,(ING) Caixa - Escarlate e Violeta 10.5 - Fogo Branco e Raio Preto - Coleção Pôster (English),liga,loja#461,https://www.ligapokemon.com.br/?view=prod/view&pcode=133786&prod=(ING) Caixa - Escarlate e Violeta 10.5 - Fogo Branco e Raio Preto - Coleção Pôster,149.9,13,,,,,,,,,,,,,NONE,RED,Produto não está no registry curado de SKUs,Ignorar (ou adicionar SKU ao registry se for selado válido),sem_match_no_registry
LIGA-133786-5,(ING) Caixa - Escarlate e Violeta 10.5 - Fogo Branco e Raio Preto - Coleção Pôster (English),liga,loja#508647,https://www.ligapokemon.com.br/?view=prod/view&pcode=133786&prod=(ING) Caixa - Escarlate e Violeta 10.5 - Fogo Branco e Raio Preto - Coleção Pôster,149.9,4,,,,,,,,,,,,,NONE,RED,Produto não está no registry curado de SKUs,Ignorar (ou adicionar SKU ao registry se for selado válido),sem_match_no_registry
LIGA-133786-6,(ING) Caixa - Escarlate e Violeta 10.5 - Fogo Branco e Raio Preto - Coleção Pôster (English),liga,loja#15760,https://www.ligapokemon.com.br/?view=prod/view&pcode=133786&prod=(ING) Caixa - Escarlate e Violeta 10.5 - Fogo Branco e Raio Preto - Coleção Pôster,149.95,2,,,,,,,,,,,,,NONE,RED,Produto não está no registry curado de SKUs,Ignorar (ou adicionar SKU ao registry se for selado válido),sem_match_no_registry
LIGA-133786-7,(ING) Caixa - Escarlate e Violeta 10.5 - Fogo Branco e Raio Preto - Coleção Pôster (English),liga,loja#88876,https://www.ligapokemon.com.br/?view=prod/view&pcode=133786&prod=(ING) Caixa - Escarlate e Violeta 10.5 - Fogo Branco e Raio Preto - Coleção Pôster,149.95,32,,,,,,,,,,,,,NONE,RED,Produto não está no registry curado de SKUs,Ignorar (ou adicionar SKU ao registry se for selado válido),sem_match_no_registry
LIGA-133786-8,(ING) Caixa - Escarlate e Violeta 10.5 - Fogo Branco e Raio Preto - Coleção Pôster (English),liga,loja#117638,https://www.ligapokemon.com.br/?view=prod/view&pcode=133786&prod=(ING) Caixa - Escarlate e Violeta 10.5 - Fogo Branco e Raio Preto - Coleção Pôster,149.95,4,,,,,,,,,,,,,NONE,RED,Produto não está no registry curado de SKUs,Ignorar (ou adicionar SKU ao registry se for selado válido),sem_match_no_registry
LIGA-133786-9,(ING) Caixa - Escarlate e Violeta 10.5 - Fogo Branco e Raio Preto - Coleção Pôster (English),liga,loja#616655,https://www.ligapokemon.com.br/?view=prod/view&pcode=133786&prod=(ING) Caixa - Escarlate e Violeta 10.5 - Fogo Branco e Raio Preto - Coleção Pôster,169.9,2,,,,,,,,,,,,,NONE,RED,Produto não está no registry curado de SKUs,Ignorar (ou adicionar SKU ao registry se for selado válido),sem_match_no_registry
LIGA-133786-10,(ING) Caixa - Escarlate e Violeta 10.5 - Fogo Branco e Raio Preto - Coleção Pôster (English),liga,loja#64102,https://www.ligapokemon.com.br/?view=prod/view&pcode=133786&prod=(ING) Caixa - Escarlate e Violeta 10.5 - Fogo Branco e Raio Preto - Coleção Pôster,178.9,1,,,,,,,,,,,,,NONE,RED,Produto não está no registry curado de SKUs,Ignorar (ou adicionar SKU ao registry se for selado válido),sem_match_no_registry
LIGA-133786-11,(ING) Caixa - Escarlate e Violeta 10.5 - Fogo Branco e Raio Preto - Coleção Pôster (English),liga,loja#11408,https://www.ligapokemon.com.br/?view=prod/view&pcode=133786&prod=(ING) Caixa - Escarlate e Violeta 10.5 - Fogo Branco e Raio Preto - Coleção Pôster,179.9,1,,,,,,,,,,,,,NONE,RED,Produto não está no registry curado de SKUs,Ignorar (ou adicionar SKU ao registry se for selado válido),sem_match_no_registry
LIGA-133786-12,(ING) Caixa - Escarlate e Violeta 10.5 - Fogo Branco e Raio Preto - Coleção Pôster (English),liga,loja#86960,https://www.ligapokemon.com.br/?view=prod/view&pcode=133786&prod=(ING) Caixa - Escarlate e Violeta 10.5 - Fogo Branco e Raio Preto - Coleção Pôster,179.9,5,,,,,,,,,,,,,NONE,RED,Produto não está no registry curado de SKUs,Ignorar (ou adicionar SKU ao registry se for selado válido),sem_match_no_registry
LIGA-133786-13,(ING) Caixa - Escarlate e Violeta 10.5 - Fogo Branco e Raio Preto - Coleção Pôster (English),liga,loja#159018,https://www.ligapokemon.com.br/?view=prod/view&pcode=133786&prod=(ING) Caixa - Escarlate e Violeta 10.5 - Fogo Branco e Raio Preto - Coleção Pôster,179.9,1,,,,,,,,,,,,,NONE,RED,Produto não está no registry curado de SKUs,Ignorar (ou adicionar SKU ao registry se for selado válido),sem_match_no_registry
LIGA-133786-14,(ING) Caixa - Escarlate e Violeta 10.5 - Fogo Branco e Raio Preto - Coleção Pôster (English),liga,loja#56925,https://www.ligapokemon.com.br/?view=prod/view&pcode=133786&prod=(ING) Caixa - Escarlate e Violeta 10.5 - Fogo Branco e Raio Preto - Coleção Pôster,189.9,24,,,,,,,,,,,,,NONE,RED,Produto não está no registry curado de SKUs,Ignorar (ou adicionar SKU ao registry se for selado válido),sem_match_no_registry
LIGA-133786-15,(ING) Caixa - Escarlate e Violeta 10.5 - Fogo Branco e Raio Preto - Coleção Pôster (English),liga,loja#265520,https://www.ligapokemon.com.br/?view=prod/view&pcode=133786&prod=(ING) Caixa - Escarlate e Violeta 10.5 - Fogo Branco e Raio Preto - Coleção Pôster,189.9,4,,,,,,,,,,,,,NONE,RED,Produto não está no registry curado de SKUs,Ignorar (ou adicionar SKU ao registry se for selado válido),sem_match_no_registry
LIGA-135116-1,(ING) Caixa - Megaevolução - Ascended Heroes - Coleção Pôster Premium - Mega Gardevoir (English),liga,loja#790326,https://www.ligapokemon.com.br/?view=prod/view&pcode=135116&prod=(ING) Caixa - Megaevolução - Heróis Excelsos - Coleção Pôster Premium - Mega Gardevoir,596.89,2,,,,,,,,,,,,,NONE,RED,Produto não está no registry curado de SKUs,Ignorar (ou adicionar SKU ao registry se for selado válido),sem_match_no_registry
LIGA-135116-2,(ING) Caixa - Megaevolução - Ascended Heroes - Coleção Pôster Premium - Mega Gardevoir (English),liga,loja#464885,https://www.ligapokemon.com.br/?view=prod/view&pcode=135116&prod=(ING) Caixa - Megaevolução - Heróis Excelsos - Coleção Pôster Premium - Mega Gardevoir,599.89,45,,,,,,,,,,,,,NONE,RED,Produto não está no registry curado de SKUs,Ignorar (ou adicionar SKU ao registry se for selado válido),sem_match_no_registry
LIGA-135116-3,(ING) Caixa - Megaevolução - Ascended Heroes - Coleção Pôster Premium - Mega Gardevoir (English),liga,loja#808815,https://www.ligapokemon.com.br/?view=prod/view&pcode=135116&prod=(ING) Caixa - Megaevolução - Heróis Excelsos - Coleção Pôster Premium - Mega Gardevoir,999.99,2,,,,,,,,,,,,,NONE,RED,Produto não está no registry curado de SKUs,Ignorar (ou adicionar SKU ao registry se for selado válido),sem_match_no_registry
LIGA-135117-1,(ING) Caixa - Megaevolução - Ascended Heroes - Coleção Pôster Premium - Mega Lucario (English),liga,loja#790326,https://www.ligapokemon.com.br/?view=prod/view&pcode=135117&prod=(ING) Caixa - Megaevolução - Heróis Excelsos - Coleção Pôster Premium - Mega Lucario,594.99,2,,,,,,,,,,,,,NONE,RED,Produto não está no registry curado de SKUs,Ignorar (ou adicionar SKU ao registry se for selado válido),sem_match_no_registry
LIGA-135117-2,(ING) Caixa - Megaevolução - Ascended Heroes - Coleção Pôster Premium - Mega Lucario (English),liga,loja#791796,https://www.ligapokemon.com.br/?view=prod/view&pcode=135117&prod=(ING) Caixa - Megaevolução - Heróis Excelsos - Coleção Pôster Premium - Mega Lucario,595.0,1,,,,,,,,,,,,,NONE,RED,Produto não está no registry curado de SKUs,Ignorar (ou adicionar SKU ao registry se for selado válido),sem_match_no_registry
LIGA-135117-3,(ING) Caixa - Megaevolução - Ascended Heroes - Coleção Pôster Premium - Mega Lucario (English),liga,loja#675338,https://www.ligapokemon.com.br/?view=prod/view&pcode=135117&prod=(ING) Caixa - Megaevolução - Heróis Excelsos - Coleção Pôster Premium - Mega Lucario,598.99,2,,,,,,,,,,,,,NONE,RED,Produto não está no registry curado de SKUs,Ignorar (ou adicionar SKU ao registry se for selado válido),sem_match_no_registry
LIGA-135117-4,(ING) Caixa - Megaevolução - Ascended Heroes - Coleção Pôster Premium - Mega Lucario (English),liga,loja#788372,https://www.ligapokemon.com.br/?view=prod/view&pcode=135117&prod=(ING) Caixa - Megaevolução - Heróis Excelsos - Coleção Pôster Premium - Mega Lucario,599.0,5,,,,,,,,,,,,,NONE,RED,Produto não está no registry curado de SKUs,Ignorar (ou adicionar SKU ao registry se for selado válido),sem_match_no_registry
LIGA-135117-5,(ING) Caixa - Megaevolução - Ascended Heroes - Coleção Pôster Premium - Mega Lucario (English),liga,loja#712975,https://www.ligapokemon.com.br/?view=prod/view&pcode=135117&prod=(ING) Caixa - Megaevolução - Heróis Excelsos - Coleção Pôster Premium - Mega Lucario,639.9,1,,,,,,,,,,,,,NONE,RED,Produto não está no registry curado de SKUs,Ignorar (ou adicionar SKU ao registry se for selado válido),sem_match_no_registry
LIGA-135117-6,(ING) Caixa - Megaevolução - Ascended Heroes - Coleção Pôster Premium - Mega Lucario (English),liga,loja#808815,https://www.ligapokemon.com.br/?view=prod/view&pcode=135117&prod=(ING) Caixa - Megaevolução - Heróis Excelsos - Coleção Pôster Premium - Mega Lucario,999.99,2,,,,,,,,,,,,,NONE,RED,Produto não está no registry curado de SKUs,Ignorar (ou adicionar SKU ao registry se for selado válido),sem_match_no_registry
LIGA-135159-1,(ING) Caixa - Megaevolução - Ascended Heroes - First Partners Deluxe Pin Collection (English),liga,loja#199297,https://www.ligapokemon.com.br/?view=prod/view&pcode=135159&prod=(ING) Caixa - Megaevolução - Heróis Excelsos - First Partners Deluxe Pin Collection,235.0,3,,,,,,,,,,,,,NONE,RED,Produto não está no registry curado de SKUs,Ignorar (ou adicionar SKU ao registry se for selado válido),sem_match_no_registry
LIGA-135159-2,(ING) Caixa - Megaevolução - Ascended Heroes - First Partners Deluxe Pin Collection (English),liga,loja#640278,https://www.ligapokemon.com.br/?view=prod/view&pcode=135159&prod=(ING) Caixa - Megaevolução - Heróis Excelsos - First Partners Deluxe Pin Collection,259.9,5,,,,,,,,,,,,,NONE,RED,Produto não está no registry curado de SKUs,Ignorar (ou adicionar SKU ao registry se for selado válido),sem_match_no_registry
LIGA-135159-3,(ING) Caixa - Megaevolução - Ascended Heroes - First Partners Deluxe Pin Collection (English),liga,loja#471088,https://www.ligapokemon.com.br/?view=prod/view&pcode=135159&prod=(ING) Caixa - Megaevolução - Heróis Excelsos - First Partners Deluxe Pin Collection,265.0,1,,,,,,,,,,,,,NONE,RED,Produto não está no registry curado de SKUs,Ignorar (ou adicionar SKU ao registry se for selado válido),sem_match_no_registry
LIGA-135159-4,(ING) Caixa - Megaevolução - Ascended Heroes - First Partners Deluxe Pin Collection (English),liga,loja#712975,https://www.ligapokemon.com.br/?view=prod/view&pcode=135159&prod=(ING) Caixa - Megaevolução - Heróis Excelsos - First Partners Deluxe Pin Collection,269.9,6,,,,,,,,,,,,,NONE,RED,Produto não está no registry curado de SKUs,Ignorar (ou adicionar SKU ao registry se for selado válido),sem_match_no_registry
LIGA-135159-5,(ING) Caixa - Megaevolução - Ascended Heroes - First Partners Deluxe Pin Collection (English),liga,loja#726023,https://www.ligapokemon.com.br/?view=prod/view&pcode=135159&prod=(ING) Caixa - Megaevolução - Heróis Excelsos - First Partners Deluxe Pin Collection,294.9,1,,,,,,,,,,,,,NONE,RED,Produto não está no registry curado de SKUs,Ignorar (ou adicionar SKU ao registry se for selado válido),sem_match_no_registry
LIGA-135159-6,(ING) Caixa - Megaevolução - Ascended Heroes - First Partners Deluxe Pin Collection (English),liga,loja#675338,https://www.ligapokemon.com.br/?view=prod/view&pcode=135159&prod=(ING) Caixa - Megaevolução - Heróis Excelsos - First Partners Deluxe Pin Collection,299.89,7,,,,,,,,,,,,,NONE,RED,Produto não está no registry curado de SKUs,Ignorar (ou adicionar SKU ao registry se for selado válido),sem_match_no_registry
LIGA-135159-7,(ING) Caixa - Megaevolução - Ascended Heroes - First Partners Deluxe Pin Collection (English),liga,loja#508647,https://www.ligapokemon.com.br/?view=prod/view&pcode=135159&prod=(ING) Caixa - Megaevolução - Heróis Excelsos - First Partners Deluxe Pin Collection,299.9,6,,,,,,,,,,,,,NONE,RED,Produto não está no registry curado de SKUs,Ignorar (ou adicionar SKU ao registry se for selado válido),sem_match_no_registry
LIGA-135159-8,(ING) Caixa - Megaevolução - Ascended Heroes - First Partners Deluxe Pin Collection (English),liga,loja#677976,https://www.ligapokemon.com.br/?view=prod/view&pcode=135159&prod=(ING) Caixa - Megaevolução - Heróis Excelsos - First Partners Deluxe Pin Collection,299.9,4,,,,,,,,,,,,,NONE,RED,Produto não está no registry curado de SKUs,Ignorar (ou adicionar SKU ao registry se for selado válido),sem_match_no_registry
LIGA-135159-9,(ING) Caixa - Megaevolução - Ascended Heroes - First Partners Deluxe Pin Collection (English),liga,loja#464885,https://www.ligapokemon.com.br/?view=prod/view&pcode=135159&prod=(ING) Caixa - Megaevolução - Heróis Excelsos - First Partners Deluxe Pin Collection,299.99,123,,,,,,,,,,,,,NONE,RED,Produto não está no registry curado de SKUs,Ignorar (ou adicionar SKU ao registry se for selado válido),sem_match_no_registry
LIGA-135159-10,(ING) Caixa - Megaevolução - Ascended Heroes - First Partners Deluxe Pin Collection (English),liga,loja#27364,https://www.ligapokemon.com.br/?view=prod/view&pcode=135159&prod=(ING) Caixa - Megaevolução - Heróis Excelsos - First Partners Deluxe Pin Collection,324.9,4,,,,,,,,,,,,,NONE,RED,Produto não está no registry curado de SKUs,Ignorar (ou adicionar SKU ao registry se for selado válido),sem_match_no_registry
LIGA-128632-1,(ING) Kit Colecionável - McDonald's Match Battle - Fuecoco (Roxo) (English),liga,loja#557951,https://www.ligapokemon.com.br/?view=prod/view&pcode=128632&prod=(ING) Kit Colecionável - McDonald's Match Battle - Fuecoco (Roxo),35.0,2,,,,,,,,,,,,,NONE,RED,Produto não está no registry curado de SKUs,Ignorar (ou adicionar SKU ao registry se for selado válido),sem_match_no_registry
LIGA-128632-2,(ING) Kit Colecionável - McDonald's Match Battle - Fuecoco (Roxo) (English),liga,loja#648457,https://www.ligapokemon.com.br/?view=prod/view&pcode=128632&prod=(ING) Kit Colecionável - McDonald's Match Battle - Fuecoco (Roxo),42.0,7,,,,,,,,,,,,,NONE,RED,Produto não está no registry curado de SKUs,Ignorar (ou adicionar SKU ao registry se for selado válido),sem_match_no_registry
LIGA-128633-1,(ING) Kit Colecionável - McDonald's Match Battle - Cetitan (Roxo) (English),liga,loja#557951,https://www.ligapokemon.com.br/?view=prod/view&pcode=128633&prod=(ING) Kit Colecionável - McDonald's Match Battle - Cetitan (Roxo),35.0,2,,,,,,,,,,,,,NONE,RED,Produto não está no registry curado de SKUs,Ignorar (ou adicionar SKU ao registry se for selado válido),sem_match_no_registry
LIGA-128629-1,(ING) Kit Colecionável - McDonald's Match Battle - Fuecoco (Vermelho) (English),liga,loja#557951,https://www.ligapokemon.com.br/?view=prod/view&pcode=128629&prod=(ING) Kit Colecionável - McDonald's Match Battle - Fuecoco (Vermelho),35.0,3,,,,,,,,,,,,,NONE,RED,Produto não está no registry curado de SKUs,Ignorar (ou adicionar SKU ao registry se for selado válido),sem_match_no_registry
LIGA-128631-1,(ING) Kit Colecionável - McDonald's Match Battle - Quaxly (Roxo) (English),liga,loja#557951,https://www.ligapokemon.com.br/?view=prod/view&pcode=128631&prod=(ING) Kit Colecionável - McDonald's Match Battle - Quaxly (Roxo),35.0,2,,,,,,,,,,,,,NONE,RED,Produto não está no registry curado de SKUs,Ignorar (ou adicionar SKU ao registry se for selado válido),sem_match_no_registry
LIGA-128628-1,(ING) Kit Colecionável - McDonald's Match Battle - Quaxly (Vermelho) (English),liga,loja#557951,https://www.ligapokemon.com.br/?view=prod/view&pcode=128628&prod=(ING) Kit Colecionável - McDonald's Match Battle - Quaxly (Vermelho),35.0,1,,,,,,,,,,,,,NONE,RED,Produto não está no registry curado de SKUs,Ignorar (ou adicionar SKU ao registry se for selado válido),sem_match_no_registry
